winner_name,year,tourney_level,Wins,img
Roger Federer,2015,Tour,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2015,Grand,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2015,Total,6,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2017,Other,2,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2017,Masters,3,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2017,Tour,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2017,Grand,2,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2017,Total,7,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2018,Other,3,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2018,Masters,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2018,Tour,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2018,Grand,1,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2018,Total,4,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2019,Other,3,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2019,Masters,1,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2019,Tour,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2019,Grand,0,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
Roger Federer,2019,Total,4,https://raw.githubusercontent.com/mleo0010/FIT3179-DataVis2-ML/main/images/Roger%20Federer.jpeg
