ID,Name,Mobility,State,Population,Urban,Black,Seg_racial,Seg_income,Seg_poverty,Seg_affluence,Commute,Income,Gini,Share01,Gini_99,Middle_class,Local_tax_rate,Local_gov_spending,Progressivity,EITC,School_spending,Student_teacher_ratio,Test_scores,HS_dropout,Colleges,Tuition,Graduation,Labor_force_participation,Manufacturing,Chinese_imports,Teenage_labor,Migration_in,Migration_out,Foreign_born,Social_capital,Religious,Violent_crime,Single_mothers,Divorced,Married,Longitude,Latitude
20301,Berlin,0.083530806,VT,95549,0,0.002,0.018,0.014,0.016,0.013,0.433,31204,0.38,10.699,0.273,0.608,0.032,1842.0,5.9,21.333,7.825,13.8,3.676,,,,-0.024,0.64,0.193,1.802,0.006,0.016,0.012,0.04,0.509,0.488,0.0,0.208,0.112,0.571,-71.7748870849609,44.4993209838867
20302,Claremont,0.078877002,VT,265884,0,0.004,0.041,0.03,0.021,0.037,0.383,38571,0.404,11.609,0.288,0.6,0.037,1940.0,5.9,21.333,8.352,14.6,6.585,,0.011,16323.0,0.22,0.68,0.143,2.416,0.007,0.02,0.017,0.033,1.026,0.332,0.0,0.193,0.11,0.557,-72.2651672363281,43.8187103271484
20401,Providence,0.0820953399,RI,1582997,1,0.033,0.23,0.089,0.085,0.092,0.328,39543,0.426,13.552,0.291,0.529,0.025,1879.0,6.15,19.048,7.203,14.8,-2.206,0.008,0.004,11924.0,0.097,0.65,0.171,2.592,0.006,0.014,0.019,0.115,-0.389,0.623,0.002,0.248,0.092,0.524,-71.3598098754883,41.6681175231934
20402,Nantucket,0.0810810775,MA,9520,0,0.082,0.035,0.01,0.009,0.003,0.818,49651,0.364,,,,0.07,4868.0,0.0,3.571,8.164,,,,,,,0.74,0.032,0.005,,0.013,0.011,0.08,7.305,0.383,0.002,0.179,0.121,0.479,-70.063362121582,41.3039436340332
20403,Oak Bluffs,0.0676691756,MA,14987,0,0.023,0.016,0.008,0.01,0.003,0.576,48059,0.403,10.469,0.299,0.526,0.054,3752.0,0.0,3.571,,,17.311,-0.001,,,,0.682,0.029,0.036,0.008,0.012,0.011,0.063,4.994,0.86,0.001,0.211,0.126,0.515,-70.6558151245117,41.390796661377
20500,Boston,0.1048499793,MA,4974945,1,0.054,0.264,0.093,0.075,0.107,0.251,49445,0.477,21.448,0.263,0.444,0.023,2475.0,0.0,3.571,7.89,,4.084,0.001,0.008,15931.0,-0.002,0.665,0.12,1.555,0.006,0.014,0.022,0.132,0.298,0.652,0.003,0.206,0.08,0.518,-71.188606262207,42.212329864502
20600,Manchester,0.1001517475,NH,1193391,1,0.007,0.08,0.072,0.06,0.084,0.301,43530,0.38,12.697,0.253,0.536,0.034,1804.0,0.0,0.0,6.546,16.8,3.63,0.017,0.008,8732.0,0.018,0.708,0.182,1.866,0.006,0.024,0.021,0.044,-0.262,0.485,0.001,0.173,0.105,0.579,-71.297737121582,43.4739837646484
20700,Keene,0.0901116431,NH,118041,0,0.004,0.024,0.025,0.03,0.023,0.407,37048,0.478,24.837,0.229,0.593,0.042,1856.0,0.0,0.0,8.513,14.3,1.881,0.015,0.017,4732.0,0.059,0.693,0.159,1.616,0.006,0.024,0.017,0.025,0.684,0.293,0.001,0.199,0.107,0.545,-72.474739074707,43.0325889587402
20800,Springfield,0.0680504739,MA,680014,1,0.055,0.295,0.079,0.08,0.075,0.342,36671,0.413,10.672,0.307,0.519,0.018,2420.0,0.0,3.571,7.855,,-0.369,0.007,0.012,7485.0,0.13,0.647,0.148,3.403,0.005,0.013,0.015,0.067,0.235,0.586,0.003,0.286,0.095,0.486,-72.6502075195312,42.3591499328613
20901,Bridgeport,0.0786178932,CT,3405565,1,0.087,0.269,0.117,0.097,0.13,0.308,53281,0.49,21.68,0.274,0.438,0.026,2476.0,0.0,0.0,8.888,14.9,-4.993,,0.008,9747.0,-0.084,0.666,0.148,1.271,0.005,0.014,0.016,0.109,0.493,0.579,0.002,0.217,0.093,0.55,-72.6092910766602,41.6280708312988
20902,Pittsfield,0.0865191147,MA,171947,1,0.016,0.067,0.052,0.045,0.053,0.479,41091,0.437,13.776,0.299,0.547,0.022,1669.0,0.0,3.571,8.124,15.6,4.525,0.015,0.006,24619.0,0.174,0.642,0.138,0.701,0.006,0.014,0.014,0.035,0.951,0.624,0.002,0.238,0.104,0.534,-73.0525436401367,42.6944618225098
21001,Ashland,0.0910326093,WI,47701,0,0.001,0.236,0.011,0.01,0.009,0.533,32218,0.32,7.108,0.249,0.646,0.027,2725.0,0.25,11.667,7.119,16.3,7.588,,0.021,14415.0,0.234,0.632,0.199,1.231,0.006,0.007,0.008,0.01,1.525,0.583,0.0,0.178,0.097,0.576,-90.6493072509766,46.1779747009277
21002,Houghton,0.1022727266,MI,47063,0,0.018,0.124,0.016,0.019,0.01,0.55,26975,0.376,12.232,0.254,0.638,0.02,2240.0,0.0,0.0,6.434,18.0,7.375,,0.042,4935.0,0.23,0.563,0.089,0.202,0.006,0.007,0.006,0.023,0.46,0.502,0.001,0.192,0.084,0.485,-88.5094833374023,47.1474723815918
21003,Ironwood,0.1213872805,MI,32049,0,0.01,0.159,0.012,0.012,0.012,0.554,32111,0.332,6.552,0.266,0.636,0.025,3036.0,0.0,0.0,6.902,15.4,8.369,,0.031,1922.0,0.084,0.534,0.143,0.262,0.006,0.004,0.004,0.014,1.087,0.552,0.0,0.203,0.094,0.578,-89.6147308349609,46.4919624328613
21004,Rhinelander,0.1062801927,WI,67833,0,0.004,0.198,0.013,0.012,0.012,0.509,37115,0.403,10.478,0.299,0.608,0.038,2512.0,0.25,11.667,7.827,16.1,2.187,,0.015,2018.0,-0.153,0.597,0.107,0.415,0.007,0.019,0.015,0.015,1.928,0.593,0.0,0.184,0.103,0.616,-89.0856475830078,45.8335456848145
21101,Rice Lake,0.1015262082,WI,92542,0,0.002,0.185,0.007,0.007,0.006,0.499,33974,0.407,14.031,0.267,0.614,0.028,2679.0,0.25,11.667,7.359,15.7,6.642,-0.027,0.032,3003.0,0.074,0.639,0.224,0.762,0.006,0.014,0.015,0.013,1.542,0.568,0.0,0.178,0.097,0.598,-91.4096221923828,45.6672897338867
21102,Amery,0.1285500675,WI,56993,0,0.002,0.066,0.021,0.019,0.024,0.356,36392,0.311,7.72,0.233,0.625,0.026,2604.0,0.25,11.667,8.83,16.3,7.446,,,,,0.649,0.266,0.85,0.007,0.031,0.022,0.01,1.572,0.522,0.0,0.163,0.101,0.601,-92.5343780517578,45.7065849304199
21201,Hutchinson,0.1770657599,MN,72898,1,0.002,0.069,0.011,0.009,0.012,0.464,37753,0.272,6.513,0.207,0.668,0.015,3364.0,2.5,17.286,5.951,18.1,6.678,-0.02,,,,0.707,0.305,8.387,0.007,0.025,0.023,0.019,1.706,0.791,0.001,0.133,0.068,0.623,-94.2248153686523,44.8072204589844
21202,Redwood Falls,0.1971831024,MN,33969,0,0.001,0.098,0.005,0.005,0.007,0.571,37685,0.285,7.039,0.214,0.689,0.021,2928.0,2.5,17.286,6.256,15.8,7.455,-0.026,,,,0.653,0.184,0.887,0.008,0.012,0.017,0.013,2.83,0.874,0.002,0.138,0.068,0.615,-95.0502319335938,44.5783004760742
21301,Mankato,0.1263440847,MN,149925,1,0.007,0.113,0.032,0.029,0.036,0.563,34778,0.303,10.199,0.201,0.668,0.019,2663.0,2.5,17.286,6.464,17.3,6.834,-0.014,0.04,5858.0,0.121,0.717,0.216,0.989,0.007,0.017,0.017,0.028,2.004,0.701,0.001,0.161,0.067,0.552,-94.4642868041992,44.210090637207
21302,Owatonna,0.137931034,MN,109871,0,0.014,0.085,0.025,0.023,0.027,0.544,35164,0.28,8.304,0.197,0.623,0.018,2862.0,2.5,17.286,7.047,17.5,6.546,0.002,0.027,20533.0,0.454,0.705,0.232,1.749,0.007,0.025,0.021,0.038,1.71,0.726,0.001,0.151,0.08,0.579,-93.3868789672852,44.1446380615234
21400,St. Cloud,0.1268896013,MN,254139,1,0.008,0.094,0.056,0.06,0.053,0.398,35324,0.318,9.355,0.224,0.623,0.023,2480.0,2.5,17.286,6.503,18.1,6.546,-0.013,0.02,6714.0,0.106,0.732,0.191,0.79,0.006,0.038,0.026,0.019,0.717,0.611,0.001,0.143,0.071,0.569,-94.0343246459961,45.5808372497559
21501,Minneapolis,0.0852011293,MN,2904389,1,0.053,0.193,0.104,0.1,0.104,0.264,47071,0.375,15.617,0.219,0.471,0.026,3365.0,2.5,17.286,8.069,18.7,0.449,0.012,0.016,6501.0,-0.076,0.743,0.158,1.04,0.006,0.014,0.017,0.072,1.348,0.569,0.002,0.187,0.093,0.549,-93.2317886352539,45.0522193908691
21502,Pine City,0.1096979305,MN,41526,0,0.009,0.099,0.008,0.011,0.008,0.342,32880,0.313,6.585,0.247,0.644,0.02,2762.0,2.5,17.286,6.613,16.7,2.736,0.002,0.024,2240.0,-0.052,0.635,0.158,0.71,0.006,0.037,0.026,0.011,0.996,0.474,0.001,0.185,0.103,0.588,-92.7871551513672,45.988410949707
21600,Brainerd,0.0842745453,MN,141542,0,0.002,0.226,0.021,0.019,0.02,0.42,35545,0.396,9.384,0.302,0.578,0.028,3062.0,2.5,17.286,6.687,16.9,9.205,0.018,0.021,2234.0,-0.013,0.602,0.125,0.633,0.007,0.024,0.016,0.011,1.698,0.6,0.001,0.184,0.097,0.61,-94.1722030639648,46.6966896057129
21701,Rochester,0.1421598494,MN,228867,1,0.016,0.112,0.061,0.053,0.072,0.469,42380,0.338,12.408,0.214,0.557,0.021,3284.0,2.5,17.286,6.66,18.3,7.357,-0.009,0.013,1931.0,-0.23,0.724,0.168,7.66,0.007,0.017,0.018,0.049,2.063,0.708,0.001,0.146,0.079,0.613,-92.4435501098633,44.2314186096191
21702,Austin,0.1177325547,MN,71187,0,0.004,0.088,0.034,0.032,0.039,0.555,38505,0.282,5.818,0.224,0.673,0.017,4542.0,2.5,17.286,6.479,18.0,3.989,0.012,0.014,2594.0,0.01,0.644,0.238,0.804,0.007,0.012,0.019,0.034,2.541,0.758,0.002,0.181,0.086,0.589,-93.0618896484375,43.6721839904785
21801,Mason City,0.1265984625,IA,78179,0,0.005,0.032,0.016,0.018,0.013,0.58,36400,0.321,9.048,0.23,0.678,0.026,2124.0,2.86,3.714,5.795,14.2,5.24,-0.026,0.038,5257.0,-0.014,0.672,0.229,2.315,0.007,0.008,0.01,0.015,2.127,0.724,0.002,0.181,0.091,0.59,-93.4568328857422,43.2174186706543
21802,Decorah,0.1657142788,IA,72111,0,0.003,0.047,0.007,0.009,0.007,0.542,34000,0.303,9.119,0.212,0.698,0.026,2420.0,2.86,3.714,5.926,14.8,10.219,-0.025,0.028,9547.0,0.124,0.661,0.213,0.321,0.007,0.007,0.011,0.012,2.055,0.864,0.0,0.14,0.065,0.602,-92.3541717529297,43.2467956542969
21900,Marshalltown,0.1126346737,IA,113442,0,0.007,0.174,0.026,0.019,0.033,0.535,35247,0.309,9.287,0.216,0.636,0.022,2080.0,2.86,3.714,6.155,15.4,-1.602,-0.015,0.018,11892.0,0.102,0.658,0.235,0.85,0.007,0.013,0.017,0.035,1.578,0.534,0.002,0.176,0.098,0.603,-92.8246612548828,41.8321647644043
22001,Waterloo,0.1224658638,IA,222112,1,0.047,0.264,0.041,0.036,0.04,0.492,34720,0.348,9.541,0.253,0.592,0.024,2231.0,2.86,3.714,6.214,17.2,1.667,-0.011,0.027,4904.0,0.164,0.66,0.183,0.581,0.007,0.01,0.011,0.026,1.346,0.665,0.001,0.197,0.08,0.564,-92.3131866455078,42.5283737182617
22002,Iowa Falls,0.1357615888,IA,29516,0,0.004,0.083,0.009,0.012,0.007,0.561,36422,0.303,9.269,0.21,0.71,0.026,2495.0,2.86,3.714,5.982,14.5,3.677,-0.028,,,-0.068,0.641,0.164,2.879,0.007,0.014,0.015,0.026,2.434,0.729,0.001,0.146,0.071,0.612,-93.2544174194336,42.5082550048828
22100,Iowa City,0.0931849778,IA,203768,1,0.017,0.135,0.073,0.07,0.075,0.432,35558,0.368,12.979,0.238,0.58,0.023,2221.0,2.86,3.714,5.944,16.5,2.004,0.0,0.005,2906.0,0.226,0.712,0.15,0.767,0.006,0.023,0.025,0.053,0.859,0.432,0.002,0.159,0.084,0.526,-91.2396545410156,41.4012718200684
22200,Cedar Rapids,0.1173184365,IA,252901,1,0.021,0.082,0.056,0.046,0.065,0.42,40330,0.335,10.673,0.228,0.568,0.023,2109.0,2.86,3.714,5.973,16.8,3.361,-0.021,0.02,6043.0,-0.114,0.712,0.192,0.775,0.006,0.018,0.017,0.021,1.241,0.58,0.002,0.177,0.097,0.581,-91.6312637329102,41.9913520812988
22300,Ottumwa,0.1244979948,IA,142385,0,0.005,0.055,0.03,0.024,0.037,0.493,33871,0.379,12.797,0.251,0.633,0.022,2149.0,2.86,3.714,6.09,15.6,3.07,-0.01,0.035,6514.0,0.033,0.646,0.245,0.492,0.006,0.01,0.011,0.017,1.372,0.478,0.001,0.167,0.098,0.595,-92.4260864257812,41.0566139221191
22400,Sheboygan,0.1380908191,WI,195533,1,0.007,0.119,0.042,0.038,0.044,0.512,39238,0.291,11.586,0.175,0.671,0.022,2600.0,0.25,11.667,6.612,17.1,6.404,-0.015,0.015,5759.0,-0.023,0.696,0.369,1.474,0.006,0.014,0.014,0.035,1.583,0.762,0.0,0.15,0.081,0.601,-87.8510437011719,43.9855575561523
22500,Oshkosh,0.1148549691,WI,549651,1,0.007,0.092,0.045,0.04,0.048,0.445,38576,0.305,11.035,0.195,0.62,0.023,2262.0,0.25,11.667,6.88,17.1,4.955,-0.026,0.011,6688.0,0.076,0.702,0.278,1.101,0.007,0.016,0.014,0.025,1.228,0.697,0.0,0.149,0.085,0.599,-88.8022613525391,44.002685546875
22601,Green Bay,0.0910990387,WI,310560,1,0.009,0.153,0.067,0.06,0.073,0.427,38561,0.364,14.097,0.223,0.587,0.025,2719.0,0.25,11.667,6.849,16.4,3.521,,0.013,7798.0,0.041,0.707,0.222,0.429,0.007,0.017,0.018,0.031,1.209,0.72,0.0,0.171,0.09,0.579,-87.7272033691406,44.8735694885254
22602,Shawano,0.0839002281,WI,65966,0,0.002,0.382,0.018,0.019,0.018,0.447,33696,0.348,9.495,0.253,0.639,0.021,2475.0,0.25,11.667,7.075,15.4,2.282,-0.019,0.03,2640.0,-0.171,0.639,0.211,0.605,0.006,0.019,0.02,0.012,0.65,0.718,0.0,0.184,0.088,0.598,-88.799934387207,45.0303230285645
22700,Wausau,0.1244852692,WI,370092,1,0.003,0.098,0.039,0.036,0.04,0.46,36499,0.328,10.158,0.226,0.638,0.023,2411.0,0.25,11.667,7.103,16.5,4.856,-0.028,0.008,2251.0,0.106,0.69,0.237,0.955,0.006,0.012,0.012,0.024,1.048,0.689,0.0,0.145,0.081,0.6,-90.0060272216797,44.5141868591309
22800,Eau Claire,0.1130195782,WI,305307,1,0.005,0.086,0.033,0.032,0.033,0.463,33090,0.338,9.385,0.244,0.64,0.023,2424.0,0.25,11.667,7.462,16.3,5.725,-0.022,0.016,3390.0,0.146,0.694,0.193,2.121,0.006,0.015,0.015,0.018,1.244,0.597,0.0,0.165,0.084,0.551,-91.5252075195312,44.4200897216797
22900,La Crosse,0.1181933284,WI,220109,1,0.006,0.079,0.049,0.046,0.048,0.45,34419,0.368,11.846,0.25,0.621,0.025,2392.0,0.25,11.667,7.258,15.2,3.665,-0.026,0.014,3786.0,0.192,0.686,0.177,2.7,0.006,0.015,0.015,0.019,1.105,0.641,0.0,0.171,0.087,0.556,-90.6592102050781,43.8980979919434
23000,Monroe,0.1671388149,WI,116624,1,0.005,0.063,0.018,0.019,0.018,0.461,33582,0.325,9.444,0.231,0.649,0.023,2528.0,0.25,11.667,8.237,14.8,8.85,,0.017,2517.0,0.179,0.685,0.2,2.739,0.007,0.018,0.02,0.01,0.799,0.676,0.0,0.15,0.078,0.587,-90.5752639770508,42.8756561279297
23100,Madison,0.0921911746,WI,590755,1,0.03,0.14,0.09,0.095,0.083,0.365,40576,0.381,13.799,0.243,0.524,0.029,2839.0,0.25,11.667,7.953,15.2,3.277,,0.01,3128.0,0.022,0.733,0.132,0.699,0.007,0.027,0.026,0.049,1.86,0.546,0.0,0.175,0.091,0.536,-89.6100234985352,43.4425773620605
23200,Dubuque,0.1594827622,IA,163189,1,0.005,0.091,0.035,0.032,0.035,0.524,36443,0.338,11.587,0.222,0.65,0.022,1773.0,2.86,3.714,5.516,15.8,3.928,-0.013,0.031,13580.0,0.136,0.687,0.192,4.49,0.007,0.012,0.013,0.019,1.147,0.813,0.001,0.148,0.079,0.599,-90.9662704467773,42.7233352661133
23301,Charleston,0.0958677679,IL,101161,0,0.016,0.071,0.034,0.039,0.025,0.481,31206,0.352,6.921,0.283,0.604,0.017,1503.0,0.0,0.476,4.034,17.3,9.104,0.016,0.02,2968.0,0.111,0.63,0.223,1.55,0.005,0.013,0.014,0.011,0.609,0.456,,0.187,0.098,0.53,-87.8572311401367,39.4560966491699
23302,Douglas,0.1015452519,IL,101195,0,0.02,0.223,0.018,0.015,0.018,0.485,31741,0.367,12.107,0.246,0.64,0.014,1491.0,0.0,0.476,4.165,18.5,7.493,-0.015,0.01,5275.0,0.128,0.625,0.227,1.003,0.006,0.01,0.011,0.008,1.223,0.621,,0.163,0.098,0.604,-88.233268737793,38.9690818786621
23400,Bloomington,0.0845864639,IL,206909,1,0.055,0.098,0.071,0.061,0.082,0.496,37177,0.339,9.715,0.241,0.515,0.026,1666.0,0.0,0.476,4.954,17.7,7.534,0.002,0.014,5640.0,0.175,0.7,0.114,1.485,0.006,0.023,0.023,0.028,0.565,0.479,,0.183,0.092,0.552,-88.8387069702148,40.5317306518555
23500,Decatur,0.0677927956,IL,382083,1,0.095,0.23,0.099,0.116,0.082,0.451,34871,0.402,11.171,0.29,0.562,0.021,1607.0,0.0,0.476,4.526,17.8,2.445,0.011,0.01,4872.0,0.309,0.657,0.145,0.702,0.006,0.017,0.019,0.044,0.511,0.477,,0.218,0.093,0.525,-88.5191116333008,39.9406585693359
23600,Burlington,0.1022797301,IA,136489,0,0.021,0.092,0.026,0.026,0.024,0.502,35038,0.318,8.255,0.235,0.646,0.022,1881.0,2.86,3.714,5.634,15.4,1.478,-0.008,0.015,3922.0,-0.142,0.645,0.254,1.23,0.006,0.006,0.008,0.012,1.368,0.503,0.003,0.197,0.108,0.584,-91.4277954101562,40.6801147460938
23700,Galesburg,0.0885935798,IL,145734,0,0.043,0.176,0.038,0.047,0.027,0.509,30827,0.402,15.531,0.247,0.612,0.019,1784.0,0.0,0.476,4.541,18.1,5.43,0.031,0.034,6384.0,0.151,0.61,0.16,1.161,0.005,0.01,0.012,0.016,0.751,0.399,,0.211,0.108,0.556,-90.2203521728516,40.5695343017578
23801,Davenport,0.0809443519,IL,382351,1,0.055,0.164,0.058,0.051,0.061,0.393,37759,0.37,9.948,0.271,0.536,0.021,1921.0,0.0,0.476,5.271,17.1,0.599,-0.001,0.024,7381.0,0.012,0.664,0.179,1.202,0.006,0.01,0.011,0.033,0.735,0.508,0.005,0.226,0.108,0.562,-90.5065460205078,41.4243698120117
23802,Clinton,0.1138790026,IA,70445,0,0.013,0.075,0.026,0.019,0.03,0.479,34146,0.306,7.263,0.234,0.631,0.023,2139.0,2.86,3.714,6.098,15.4,5.201,-0.006,0.014,13200.0,-0.098,0.663,0.232,0.605,0.006,0.016,0.016,0.012,1.108,0.593,0.002,0.188,0.096,0.586,-90.4713363647461,42.0050468444824
23900,Peoria,0.0717817843,IL,529703,1,0.061,0.27,0.057,0.056,0.055,0.394,38842,0.368,10.056,0.268,0.534,0.018,1715.0,0.0,0.476,4.831,16.7,4.328,0.011,0.009,8252.0,0.032,0.639,0.191,0.53,0.006,0.014,0.012,0.022,0.946,0.52,0.002,0.203,0.097,0.584,-89.7173233032227,40.542537689209
24000,Kenosha,0.0691956431,WI,584474,1,0.059,0.177,0.051,0.05,0.052,0.384,39333,0.351,11.463,0.237,0.55,0.025,2515.0,0.25,11.667,6.816,16.5,-4.058,-0.012,0.01,5669.0,0.042,0.688,0.276,1.462,0.006,0.026,0.019,0.043,0.653,0.53,0.0,0.212,0.1,0.566,-88.4470291137695,42.671745300293
24100,Milwaukee,0.0445706695,WI,1660659,1,0.141,0.436,0.115,0.106,0.118,0.312,42464,0.428,14.82,0.28,0.49,0.027,2977.0,0.25,11.667,7.74,17.0,-4.162,0.001,0.009,9352.0,0.002,0.683,0.216,1.171,0.006,0.013,0.017,0.051,1.121,0.561,0.0,0.245,0.092,0.532,-88.3217849731445,43.2040901184082
24200,Bourbonnais,0.0730964467,IL,135167,1,0.12,0.337,0.045,0.047,0.045,0.41,35849,0.355,8.544,0.27,0.577,0.017,1632.0,0.0,0.476,4.785,18.7,3.27,0.002,0.015,9454.0,0.062,0.649,0.166,1.003,0.005,0.025,0.017,0.032,0.25,0.497,,0.221,0.093,0.563,-87.9118118286133,40.9501686096191
24300,Chicago,0.0649292618,IL,8183799,1,0.188,0.431,0.115,0.104,0.12,0.201,45757,0.521,19.375,0.328,0.443,0.034,2784.0,0.0,0.476,6.148,18.5,-7.514,0.035,0.01,9793.0,-0.143,0.661,0.154,1.184,0.004,0.011,0.018,0.174,-0.533,0.571,0.002,0.208,0.083,0.521,-88.1881637573242,41.7979202270508
24400,Rockford,0.0735386536,IL,622573,1,0.064,0.205,0.076,0.074,0.076,0.4,37848,0.343,8.898,0.254,0.56,0.021,1783.0,0.0,0.476,5.363,18.1,-1.328,0.008,0.016,6199.0,-0.039,0.667,0.254,1.954,0.005,0.023,0.015,0.05,0.663,0.529,0.002,0.2,0.1,0.571,-89.5600738525391,41.9806289672852
24500,Rolla,0.0797373354,MO,111509,0,0.05,0.155,0.036,0.041,0.035,0.463,26402,0.365,8.074,0.284,0.588,0.01,1536.0,0.0,0.0,5.264,15.6,2.588,-0.008,0.018,4410.0,0.289,0.635,0.129,4.171,0.004,0.03,0.03,0.033,-0.632,0.481,0.001,0.177,0.089,0.597,-91.3987579345703,37.5368385314941
24600,Farmington,0.0852446482,MO,137456,0,0.015,0.104,0.023,0.024,0.022,0.368,27773,0.384,10.866,0.276,0.599,0.012,1358.0,0.0,0.0,4.863,16.4,0.327,-0.004,0.007,1800.0,-0.039,0.572,0.204,5.628,0.005,0.017,0.012,0.008,-0.126,0.56,0.001,0.19,0.105,0.59,-90.2458267211914,37.7623176574707
24701,St. Louis,0.0505231395,MO,2325609,1,0.195,0.41,0.113,0.103,0.117,0.241,42680,0.471,15.666,0.314,0.476,0.022,1896.0,0.0,0.0,6.356,17.2,-5.332,0.004,0.014,9685.0,-0.023,0.668,0.142,0.8,0.005,0.013,0.014,0.033,0.432,0.509,0.003,0.247,0.103,0.53,-90.7478713989258,38.4731979370117
24702,Mexico,0.0756756738,MO,37989,0,0.055,0.103,0.011,0.008,0.012,0.463,30615,0.349,8.936,0.26,0.632,0.014,1301.0,0.0,0.0,5.536,15.3,-3.478,0.01,,,,0.597,0.228,7.134,0.005,0.02,0.022,0.008,0.882,0.66,0.001,0.197,0.109,0.57,-91.6614379882812,39.0269927978516
24801,Jacksonville,0.0911504403,IL,84748,0,0.04,0.219,0.029,0.023,0.034,0.472,30777,0.34,8.008,0.26,0.634,0.015,1361.0,0.0,0.476,4.401,18.1,2.465,0.007,0.024,11828.0,0.248,0.615,0.158,1.233,0.006,0.01,0.01,0.02,1.224,0.582,,0.183,0.105,0.598,-90.4029922485352,39.7390823364258
